,movie_id,genres,popularity,vote_average,vote_count,title,cast,crew,overview,keywords
4045,356216,['Crime'],1.759506,4.5,19,The Rise of the Krays,"['KevinLeslie', 'SimonCotton', 'PhilDunster', 'DannyMidwinter', 'DanParr']",['ZackaryAdler'],"['Follows', 'the', 'early', 'years', 'of', 'two', 'unknown', '18', 'year', 'old', 'amateur', 'boxers', 'who', 'quickly', 'fought', 'their', 'way', 'to', 'becoming', 'the', 'most', 'feared', 'and', 'respected', 'villains', 'in', 'all', 'of', 'London.', 'Told', 'through', 'the', 'eyes', 'of', 'a', 'close', 'friend', 'that', 'survived', 'them,', 'we', 'see', 'them', 'rise', 'to', 'infamy', 'through', 'drugs,', 'sex', 'and', 'murder.']",[]
4046,11798,"['Drama', 'Crime']",8.395624,7.4,363,This Is England,"['ThomasTurgoose', 'StephenGraham', 'JoHartley', 'AndrewShim', 'VickyMcClure']",['ShaneMeadows'],"['A', 'story', 'about', 'a', 'troubled', 'boy', 'growing', 'up', 'in', 'England,', 'set', 'in', '1983.', 'He', 'comes', 'across', 'a', 'few', 'skinheads', 'on', 'his', 'way', 'home', 'from', 'school,', 'after', 'a', 'fight.', 'They', 'become', 'his', 'new', 'best', 'friends', 'even', 'like', 'family.', 'Based', 'on', 'experiences', 'of', 'director', 'Shane', 'Meadows.']","['holiday', 'skinhead', 'england', 'vandalism', 'independentfilm', 'gang', 'racism', 'summer', 'youth', 'violence', 'drug', 'unemployment', 'xenophobia', 'culture']"
4047,146631,"['Action', 'Adventure', 'ScienceFiction']",8.248149,3.1,47,U.F.O.,"['BiancaBree', 'SeanBrosnan', 'SimonPhillips', 'Jean-ClaudeVanDamme', 'PeterBarrett']",['DominicBurns'],"['A', 'group', 'of', 'friends', 'awake', 'one', 'morning', 'to', 'find', 'all', 'electricity', 'and', 'power', 'shut', 'off', 'and', 'an', 'immense', 'alien', 'aircraft', 'hovering', 'in', 'the', 'air', 'above', 'their', 'heads.', 'Suddenly', 'this', 'regular', 'group', 'of', 'friends', 'is', 'battling', 'to', 'survive', 'as', 'the', 'entire', 'human', 'race', 'is', 'threatened', 'by', 'the', 'alien', 'army', 'hovering', 'ominously', 'above.', 'Aliens', 'announce', 'a', 'hostile', 'takeover', 'of', 'Earth', 'by', 'cutting', 'off', 'all', 'power', 'and', 'communications,', 'prompting', 'a', 'small', 'band', 'of', 'survivors', 'to', 'fight', 'for', 'the', 'human', 'race', 'in', 'this', 'sci-fi', 'action-adventure', 'featuring', 'Jean-Claude', 'Van', 'Damme']","['impostor', 'alieninvasion', 'military', 'partying']"
4048,43546,"['Comedy', 'Music']",0.628051,7.0,4,Bathing Beauty,"['RedSkelton', 'EstherWilliams', 'BasilRathbone', 'BillGoodwin', 'JeanPorter']",['GeorgeSidney'],"['A', 'big', 'splash', 'in', 'her', 'first', 'starring', 'role:', 'Esther', 'Williams', 'is', 'a', 'teacher', 'at', 'a', ""women's"", 'college', '--', 'and', 'wacky', 'Red', 'Skelton', 'enrolls', 'to', 'be', 'near', 'her.', 'An', 'astonishing', 'flames-and-fountains', 'aquatic', 'finale.']","['musical', ""girls'boardingschool"", 'swimmingpool', 'romanticcomedy']"
4049,61038,"['Drama', 'Family']",0.500753,4.6,5,Go for It!,"['AimeeGarcia', 'AlBandiero', 'JossaraJinaro', 'GinaRodriguez']",['CarmenMarron'],"['Carmen', 'is', 'a', 'good', 'student', 'with', 'a', 'bad', 'attitude', 'who', 'lives', 'for', 'dancing', 'in', 'the', 'underground', 'clubs', 'of', 'Chicago.', 'She', 'yearns', 'to', 'be', ""'somebody'"", 'but', 'is', 'afraid', 'to', 'believe', 'in', 'herself.', 'Her', 'immigrant', 'Mexican,', 'working-class', 'parents', 'want', 'her', 'to', 'stay', 'in', 'school', 'and', 'get', 'an', 'education,', 'so', 'she', 'attends', 'junior', 'college', 'while', 'working', 'at', 'a', 'grocery', 'store.', ""Carmen's"", 'professor', 'catches', 'her', 'performing', 'one', 'day', 'in', 'the', 'neighborhood', 'and', 'challenges', 'her', 'to', 'audition', 'to', 'a', 'formal', 'dance', 'school', 'in', 'California.', 'She', 'gets', 'into', 'a', 'fight', 'with', 'her', 'chaotic', 'family', 'and', 'runs', 'away', 'to', 'her', 'best', 'friend', ""Gina's"", 'place', 'only', 'to', 'find', 'out', ""Gina's"", 'been', 'getting', 'beat', 'up', 'by', 'her', 'boyfriend.', 'Meanwhile,', ""Carmen's"", 'boyfriend,', 'Jared', 'wants', 'her', 'to', 'commit', 'and', 'move', 'in', 'with', 'him.', 'Pulled', 'apart', 'in', 'every', 'direction,', 'her', 'dream', 'of', 'dancing', 'fades.', 'Can', 'Carmen', 'overcome', 'her', 'fears', 'and', 'take', 'the', 'biggest', 'chance', 'of', 'her', 'life,', 'or', 'will', 'she', 'succumb', 'to', 'her', 'self-doubt?']","['dancing', 'chicago', 'womandirector']"
4050,78373,"['Comedy', 'Drama', 'Family']",0.376662,10.0,1,"Dancer, Texas Pop. 81","['BreckinMeyer', 'PeterFacinelli', 'EddieMills', 'EthanEmbry', 'AshleyJohnson']",['TimMcCanlies'],"['Four', 'guys,', 'best', 'friends,', 'have', 'grown', 'up', 'together', 'in', 'DANCER,', 'TEXAS', 'POP.', '81,', 'a', 'tiny', 'town', 'in', 'West', 'Texas.', 'Years', 'ago,', 'they', 'made', 'a', 'solemn', 'vow', 'to', 'leave', 'town', 'together', 'as', 'soon', 'as', 'they', 'graduate.', 'Now,', ""it's"", 'that', 'weekend', 'and', 'the', 'time', 'has', 'come', 'to', '""put', 'up', 'or', 'shut', 'up.""', 'The', 'clock', 'is', 'ticking', 'and', 'as', 'all', '81', 'people', 'in', 'the', 'town', 'watch,', 'comment,', 'offer', 'advice', 'and', 'place', 'bets,', 'these', 'four', 'very', 'different', 'boys', 'with', 'unique', 'backgrounds', 'struggle', 'with', 'the', 'biggest', 'decision', 'of', 'their', 'lives...', 'whether', 'to', 'stay', 'or', 'leave', 'home.']","['smalltown', 'texas']"
4051,17820,"['Music', 'Romance']",1.606314,6.9,18,Show Boat,"['HowardKeel', 'KathrynGrayson', 'AvaGardner', 'JoeE.Brown', 'MargeChampion']",['GeorgeSidney'],"['A', 'dashing', 'Mississippi', 'river', 'gambler', 'wins', 'the', 'affections', 'of', 'the', 'daughter', 'of', 'the', 'owner', 'of', 'the', 'Show', 'Boat.']","['musical', 'grandmothergranddaughterrelationship', 'interracialrelationship', 'reconciliation', 'riverboat', 'showboat', 'miscegenation', 'paddlewheelboat']"
4052,74457,['Drama'],0.197264,4.7,6,Redemption Road,"['MichaelClarkeDuncan', 'MorganSimpson', 'KieleSanchez', 'TarynManning', 'LukePerry']",['MarioVanPeebles'],"['A', 'Tennessee-set', 'drama', 'focused', 'on', 'an', ""individual's"", 'spiritual', 'redemption.']",[]
4053,283384,['Thriller'],5.759493,5.6,88,The Calling,"['SusanSarandon', 'GilBellows', 'EllenBurstyn', 'TopherGrace', 'DonaldSutherland']",['JasonStone'],"['Detective', 'Hazel', 'Micallef', ""hasn't"", 'had', 'much', 'to', 'worry', 'about', 'in', 'the', 'sleepy', 'town', 'of', 'Port', 'Dundas', 'until', 'a', 'string', 'of', 'gruesome', 'murders', 'in', 'the', 'surrounding', 'countryside', 'brings', 'her', 'face', 'to', 'face', 'with', 'a', 'serial', 'killer', 'driven', 'by', 'a', 'higher', 'calling.']",['seriesofmurders']
4054,19933,"['Fantasy', 'Adventure', 'Animation', 'Comedy', 'Family', 'Music']",6.86302,6.7,93,The Brave Little Toaster,"['JonLovitz', 'TimothyStack', 'PhilHartman', 'DeannaOliver', 'TimothyE.Day']",['JerryRees'],"['A', 'group', 'of', 'dated', 'appliances', 'find', 'themselves', 'stranded', 'in', 'a', 'summer', 'home', 'that', 'their', 'family', 'had', 'just', 'sold', 'decide', 'to,', 'a', 'la', 'The', 'Incredible', 'Journey,', 'seek', 'their', 'young', '8', 'year', 'old', '""master"".', ""Children's"", 'film', 'which', 'on', 'the', 'surface', 'is', 'a', 'frivolous', 'fantasy,', 'but', 'with', 'a', 'dark', 'subtext', 'of', 'abandonment,', 'obsolescence,', 'and', 'loneliness.']","['growingup', 'comingofage', 'lost', 'journey', 'personification', 'inanimateobjectscomingtolife', 'toaster']"
4055,756,"['Animation', 'Family', 'Music']",32.875469,7.2,808,Fantasia,"['DeemsTaylor', 'WaltDisney', 'JuliettaNovis', 'LeopoldStokowski']",['DavidHand'],"['Walt', ""Disney's"", 'timeless', 'masterpiece', 'is', 'an', 'extravaganza', 'of', 'sight', 'and', 'sound!', 'See', 'the', 'music', 'come', 'to', 'life,', 'hear', 'the', 'pictures', 'burst', 'into', 'song', 'and', 'experience', 'the', 'excitement', 'that', 'is', 'Fantasia', 'over', 'and', 'over', 'again.']","['orchestra', 'classicalmusic', 'musicalsegments']"
4056,433715,"['Thriller', 'Drama']",0.015295,0.0,0,8 Days,"['NicoleSmolen', 'KimBaldwin', 'ArianaStephens', 'BrysonFunk']",['JacoBooyens'],"['After', 'sneaking', 'to', 'a', 'party', 'with', 'her', 'friends,', '16-year-old', 'Amber', 'Stevens', 'goes', 'missing.', 'Forced', 'into', 'the', 'world', 'of', 'sex', 'trafficking,', 'her', 'family', 'and', 'community', 'fight', 'to', 'get', 'her', 'back.', 'Inspired', 'by', 'actual', 'events.']","['christianfilm', 'sextrafficking']"
4057,9728,"['Horror', 'Thriller']",14.206525,5.7,254,Friday the 13th Part III,"['DanaKimmell', 'PaulKratka', 'TracieSavage', 'JeffreyRogers', 'CatherineParks']",['SteveMiner'],"['An', 'idyllic', 'summer', 'turns', 'into', 'a', 'nightmare', 'of', 'unspeakable', 'terror', 'for', 'yet', 'another', 'group', 'of', 'naive', 'counselors.', 'Ignoring', 'Camp', 'Crystal', ""Lake's"", 'bloody', 'legacy,', 'one', 'by', 'one', 'they', 'fall', 'victim', 'to', 'the', 'maniacal', 'Jason', 'who', 'stalks', 'them', 'at', 'every', 'turn.']","['lake', 'summercamp', 'murder', 'serialkiller', 'slasher', 'summer', 'jasonvoorhees', 'onebyone', 'fridaythethirteenth']"
4058,9731,"['Horror', 'Thriller']",12.639469,5.1,196,Friday the 13th: A New Beginning,"['MelanieKinnaman', 'JohnShepherd', 'ShavarRoss', 'RichardYoung', 'MarcoSt.John']",['DannySteinmann'],"['Homicidal', 'maniac', 'Jason', 'returns', 'from', 'the', 'grave', 'to', 'cause', 'more', 'bloody', 'mayhem.', 'Young', 'Tommy', 'may', 'have', 'escaped', 'from', 'Crystal', 'Lake,', 'but', 'he’s', 'still', 'haunted', 'by', 'the', 'gruesome', 'events', 'that', 'happened', 'there.', 'When', 'gory', 'murders', 'start', 'happening', 'at', 'the', 'secluded', 'halfway', 'house', 'for', 'troubled', 'teens', 'where', 'he', 'now', 'lives,', 'it', 'seems', 'like', 'his', 'nightmarish', 'nemesis,', 'Jason,', 'is', 'back', 'for', 'more', 'sadistic', 'slaughters.', 'But', 'as', 'things', 'spiral', 'out', 'of', 'control', 'and', 'the', 'body', 'count', 'rises,', 'Tommy', 'begins', 'to', 'wonder', 'if', 'he’s', 'become', 'the', 'killer', 'he', 'fears', 'most.']","['mask', 'psychology', 'serialkiller', 'hospital', 'teenager', 'seriesofmurders']"
4059,9916,['Drama'],2.371477,6.2,11,The Last Sin Eater,"['LouiseFletcher', 'HenryThomas', 'SorenFulton', 'A.J.Buckley', 'StewartFinlay-McLennan']",['MichaelLandonJr.'],"['In', 'seeking', 'her', 'own', 'redemption', 'from', 'the', 'one', 'man', 'of', 'whom', 'she', 'is', 'most', 'afraid,', '10-year-old', 'Cadi', 'Forbes', 'discovers', 'a', 'secret', 'sin', 'haunting', 'her', 'community', 'of', 'Welsh', 'immigrants', 'in', '1850s', 'Appalachia.']","['christianity', 'appalachia', 'conversion', 'independentfilm']"
4060,309425,"['Fantasy', 'Drama']",2.470443,6.6,48,Do You Believe?,"['MiraSorvino', 'SeanAstin', 'AlexaPenaVega', 'CybillShepherd', 'BrianBosworth']",['JonGunn'],"['When', 'a', 'pastor', 'is', 'shaken', 'by', 'the', 'visible', 'faith', 'of', 'a', 'street-corner', 'preacher,', 'he', 'is', 'reminded', 'that', 'true', 'belief', 'always', 'requires', 'action.', 'His', 'response', 'ignites', 'a', 'journey', 'that', 'impacts', 'everyone', 'it', 'touches', 'in', 'ways', 'that', 'only', 'God', 'could', 'orchestrate.']",['christian']
4061,14156,"['Thriller', 'Romance']",1.532518,5.7,5,Impact Point,"['BrianAustinGreen', 'MelissaKeller', 'LindenAshby', 'JoeManganiello', 'EddieAlfano']",['HayleyCloake'],"['Pro', 'Beach', 'Volleyball', 'star,', 'Kelly', 'Reyes,', 'faces', 'challenges', 'everyday,', 'fierce', 'competitors,', 'the', 'press,', 'but', 'nothing', 'could', 'prepare', 'her', 'for', 'him.']",[]
4062,43610,['Drama'],0.1813,5.8,4,The Valley of Decision,"['GreerGarson', 'GregoryPeck', 'DonaldCrisp', 'LionelBarrymore', 'PrestonFoster']",['TayGarnett'],"['Mary', 'Rafferty', 'comes', 'from', 'a', 'poor', 'family', 'of', 'steel', 'mill', 'workers', 'in', '19th', 'Century', 'Pittsburgh.', 'Her', 'family', 'objects', 'when', 'she', 'goes', 'to', 'work', 'as', 'a', 'maid', 'for', 'the', 'wealthy', 'Scott', 'family', 'which', 'controls', 'the', 'mill.', 'Mary', 'catches', 'the', 'attention', 'of', 'handsome', 'scion', 'Paul', 'Scott,', 'but', 'their', 'romance', 'is', 'complicated', 'by', ""Paul's"", 'engagement', 'to', 'someone', 'else', 'and', 'a', 'bitter', 'strike', 'among', 'the', 'mill', 'workers.']",[]
4063,360339,"['Thriller', 'Drama']",2.713171,5.6,19,Eden,"['JessicaLowndes', 'EthanPeck', 'DiegoBoneta', 'NateParker', 'MarioCasas']",['ShyamMadiraju'],"['After', 'their', 'plane', 'crashes', 'off', 'the', 'coast', 'of', 'a', 'deserted', 'Pacific', 'island,', 'the', 'surviving', 'members', 'of', 'an', 'American', 'soccer', 'team', 'find', 'themselves', 'in', 'the', 'most', 'dire', 'of', 'circumstances', 'with', 'limited', 'resources,', 'dwindling', 'food', 'supply', 'and', 'no', 'rescue', 'coming', 'any', 'time', 'soon.', 'Team', 'spirit', 'evaporates', 'as', 'disagreements', 'cause', 'the', 'group', 'to', 'separate', 'into', 'factions', '-', 'a', 'violent', 'one', 'lead', 'by', 'an', 'unbalanced', 'ruler,', 'and', 'a', 'compassionate', 'one', 'led', 'by', 'a', 'selfless', 'player.']","['island', 'airplane', 'survival', 'soccer', 'crash', 'team']"
4064,31163,"['Comedy', 'Romance', 'Foreign']",0.258413,3.5,5,Chicken Tikka Masala,"['ChrisBisson', 'SaeedJaffrey', 'SallyBankes', 'PeterAsh', 'ZohraSehgal']",['HarmageSinghKalirai'],"['Jimi', '(Chris', 'Bisson),', 'the', 'Chopra', ""family's"", 'only', 'son,', 'gets', 'caught', 'off', 'guard', 'when', 'his', 'high-handed', 'parents', '(Saeed', 'Jaffrey', 'and', 'Jamila', 'Massey)', 'announce', 'an', 'arranged', 'marriage', 'to', 'Simran', '(Jinder', 'Mahal),', 'a', 'lovely', 'girl', 'from', 'a', 'respectable', 'family.', 'Problem', 'is,', ""Jimi's"", 'gay,', 'so', 'to', 'hide', 'his', 'homosexuality,', 'he', 'spins', 'an', 'ever-more', 'elaborate', 'web', 'of', 'deceit', '--', 'but', 'how', 'long', 'can', 'he', 'conceal', 'the', 'truth?']","['comingout', 'arrangedmarriage', 'gayrelationship']"
4065,297621,"['Romance', 'Comedy', 'Music']",2.025701,5.4,12,There's Always Woodstock,"['AllisonMiller', 'JamesWolk', 'KateySagal', 'RumerWillis', 'BrittanySnow']",['RitaMerson'],"['When', 'Neurotic,', 'struggling', 'songwriter,', 'Catherine', ""Brown's"", 'life', 'in', 'New', 'York', 'City', 'falls', 'apart,', 'she', 'is', 'forced', 'to', 'confront', 'her', 'past', 'when', 'she', 'spends', 'the', 'summer', 'at', 'her', 'childhood', 'home', 'in', 'Woodstock.']",['womandirector']
4066,16205,"['Action', 'Comedy', 'Horror']",2.659804,5.7,59,Jack Brooks: Monster Slayer,"['RobertEnglund', 'TrevorMatthews', 'DanielKash', 'DavidFox', 'DeanHawes']",['JonKnautz'],"['As', 'a', 'child', 'Jack', 'Brooks', 'witnessed', 'the', 'brutal', 'murder', 'of', 'his', 'family.', 'Now', 'a', 'young', 'man', 'he', 'struggles', 'with', 'a', 'pestering', 'girlfriend,', 'therapy', 'sessions', 'that', 'resolve', 'nothing,', 'and', 'night', 'classes', 'that', 'barely', 'hold', 'his', 'interest.', 'After', 'unleashing', 'an', 'ancient', 'curse,', ""Jack's"", 'Professor', 'undergoes', 'a', 'transformation', 'into', 'something', 'not-quite-', 'human,', 'and', 'Jack', 'is', 'forced', 'to', 'confront', 'some', 'old', 'demons...', 'along', 'with', 'a', 'few', 'new', 'ones.']","['camping', 'vomit', 'demon', 'science']"
4067,887,"['Drama', 'History', 'Romance']",8.38717,7.6,143,The Best Years of Our Lives,"['FredricMarch', 'MyrnaLoy', 'DanaAndrews', 'TeresaWright', 'VirginiaMayo']",['WilliamWyler'],"[""It's"", 'the', 'hope', 'that', 'sustains', 'the', 'spirit', 'of', 'every', 'GI:', 'the', 'dream', 'of', 'the', 'day', 'when', 'he', 'will', 'finally', 'return', 'home.', 'For', 'three', 'WWII', 'veterans,', 'the', 'day', 'has', 'arrived.', 'But', 'for', 'each', 'man,', 'the', 'dream', 'is', 'about', 'to', 'become', 'a', 'nightmare.', 'Captain', 'Fred', 'Derry', 'is', 'returning', 'to', 'a', 'loveless', 'marriage;', 'Sergeant', 'Al', 'Stephenson', 'is', 'a', 'stranger', 'to', 'a', 'family', ""that's"", 'grown', 'up', 'without', 'him;', 'and', 'young', 'sailor', 'Homer', 'Parrish', 'is', 'tormented', 'by', 'the', 'loss', 'of', 'his', 'hands.', 'Can', 'these', 'three', 'men', 'find', 'the', 'courage', 'to', 'rebuild', 'their', 'world?', 'Or', 'are', 'the', 'best', 'years', 'of', 'their', 'lives', 'a', 'thing', 'of', 'the', 'past?']","['usa', 'posttraumaticstressdisorder', 'warveteran', 'worldwarii', 'rehabilitation', 'bodilydisabledperson']"
4068,9517,"['Crime', 'Drama']",6.677093,6.7,125,Bully,"['BradRenfro', 'BijouPhillips', 'NickStahl', 'RachelMiner', 'MichaelPitt']",['LarryClark'],"['After', 'finding', 'himself', 'at', 'the', 'constant', 'abuse', 'of', 'his', 'best', 'friend', 'Bobby,', 'Marty', 'has', 'become', 'fed', 'up', 'with', 'his', ""friend's"", 'twisted', 'ways.', 'His', 'girlfriend,', 'a', 'victim', 'of', ""Bobby's"", 'often', 'cruel', 'ways,', ""couldn't"", 'agree', 'more', 'and', 'they', 'strategize', 'murdering', 'Bobby.']","['florida', 'striptease', 'homosexuality', 'independentfilm', 'bestfriend', 'fallinginlove', 'groupoffriends']"
4069,6007,"['Comedy', 'Drama']",2.526356,7.0,51,Elling,"['PerChristianEllefsen', 'SvenNordin', 'JørgenLanghelle', 'MaritPiaJacobsen', 'PerChristensen']",['PetterNæss'],"['When', 'his', 'mother,', 'who', 'has', 'sheltered', 'him', 'his', 'entire', '40', 'years,', 'dies,', 'Elling,', 'a', 'sensitive,', 'would-be', 'poet,', 'is', 'sent', 'to', 'live', 'in', 'a', 'state', 'institution.', 'There', 'he', 'meets', 'Kjell', 'Bjarne,', 'a', 'gentle', 'giant', 'and', 'female-obsessed', 'virgin', 'in', 'his', '40s.', 'After', 'two', 'years,', 'the', 'men', 'are', 'released', 'and', 'provided', 'with', 'a', 'state-funded', 'apartment', 'and', 'stipend', 'with', 'the', 'hope', 'they', 'will', 'be', 'able', 'to', 'live', 'on', 'their', 'own.']",['mentallydisabled']
4070,364083,"['Drama', 'Crime']",0.039007,0.0,0,Mi America,"['RobertFontaine', 'MichaelBrainard', 'GrantBoyd', 'MichaelDerek', 'LilyAutumnPage']",['RobertFontaine'],"['A', 'hate-crime', 'has', 'been', 'committed', 'in', 'a', 'the', 'small', 'city', 'of', 'Braxton,', 'N.Y.', 'Five', 'migrant', 'laborers', 'have', 'been', 'beaten,', 'shot,', 'then', 'ditched.', 'This', 'will', 'upset', 'the', 'delicate', 'balance', 'of', 'an', 'ethnically', 'diverse', 'populace.']","['newyorkstate', 'hatecrime']"
4071,8329,"['Horror', 'Mystery']",31.691617,7.1,934,[REC],"['ManuelaVelasco', 'FerranTerraza', 'MarthaCarbonell', 'DavidVert', 'CarlosLasarte']",['JaumeBalagueró'],"['A', 'television', 'reporter', 'and', 'cameraman', 'follow', 'emergency', 'workers', 'into', 'a', 'dark', 'apartment', 'building', 'and', 'are', 'quickly', 'locked', 'inside', 'with', 'something', 'terrifying.']","['terror', 'obsession', 'camcorder', 'firemen', 'religionandsupernatural', 'realitytv', 'bite', 'cinematographer', 'attempttoescape', 'lodger', 'live-reportage', 'foundfootage']"
4072,69640,"['Drama', 'Mystery', 'Thriller']",0.47909,4.5,4,Lies in Plain Sight,"['MarthaHigareda', 'ChadMichaelMurray', 'YulVazquez', 'BenitoMartinez', 'CheyenneHaynes']",['PatriciaCardoso'],"['“Lies', 'in', 'Plain', 'Sight”', 'tells', 'the', 'story', 'of', 'Eva', 'and', 'her', 'blind', 'cousin', 'Sofia', '(Martha', 'Higareda),', 'who', 'were', 'inseparable', 'as', 'children,', 'with', 'Eva', 'the', 'loyal', 'companion', 'who', 'helped', 'Sofia', 'through', 'her', 'tough', 'adolescent', 'years.', 'When', 'Eva', 'suddenly', 'commits', 'suicide,', 'Sofia', 'rushes', 'home', 'to', 'her', 'father,', 'Hector', '(Benito', 'Martinez),', 'and', 'Eva’s', 'parents,', 'Marisol', '(Rosie', 'Perez)', 'and', 'Rafael', '(Yul', 'Vásquez),', 'to', 'find', 'answers.', 'But', 'the', 'more', 'she', 'delves', 'into', 'Eva’s', 'life,', 'questioning', 'her', 'past', 'boyfriends', 'Ethan', '(Chad', 'Michael', 'Murray)', 'and', 'Christian', '(Christoph', 'Sanders),', 'the', 'more', 'Sofia', 'realizes', 'that', 'their', 'childhood', 'was', 'actually', 'filled', 'with', 'dark,', 'disturbing', 'secrets.']","['suicide', 'familysecrets', 'blind', 'womandirector']"
4073,371085,[],0.027801,0.0,0,Sharkskin,[],[],"['The', 'Post', 'War', 'II', 'story', 'of', 'Manhattan', 'born', 'Mike', 'Esposito,', 'a', 'practiced', 'tailor', 'of', 'custom', 'mens', 'clothing;', 'a', 'man', 'of', 'dignity', 'and', 'honor,', 'whose', 'developing', 'involvements', 'with', 'the', 'Italian', 'mob', 'wraps', 'him', 'up', 'in', 'a', 'world', 'of', 'moral', 'dilemma', 'and', 'clashing', 'values.']",[]
4074,347548,"['Thriller', 'Horror', 'ScienceFiction']",2.122451,5.1,36,Containment,"['LouiseBrealey', 'LeeRoss', 'SheilaReid', 'PippaNixon', 'ClaireGreasley']",['NeilMcenery-West'],"['Neighbors', 'in', 'a', 'block', 'wake', 'one', 'morning', 'to', 'find', 'they', 'have', 'been', 'sealed', 'inside', 'their', 'apartments.', 'Can', 'they', 'work', 'together', 'to', 'find', 'out', 'why?', 'Or', 'will', 'they', 'destroy', 'each', 'other', 'in', 'their', 'fight', 'to', 'escape?']",[]
4075,322443,"['Adventure', 'Drama', 'Western']",0.803761,4.1,15,The Timber,"['JamesRansone', 'ElisaLasowski', 'JoshPeck', 'AttilaÁrpa', 'WilliamGaunt']","[""AnthonyO'Brien""]","['In', 'the', 'wild', 'west,', 'two', 'brothers', 'embark', 'on', 'a', 'journey', 'to', 'collect', 'a', 'bounty', 'in', 'a', 'desperate', 'attempt', 'to', 'save', 'their', 'home:', 'but', 'what', 'they', 'find', 'along', 'the', 'way', 'is', 'more', 'than', 'they', 'bargained', 'for.']",[]
4076,657,"['Action', 'Thriller', 'Adventure']",41.298723,6.9,760,From Russia with Love,"['SeanConnery', 'DanielaBianchi', 'PedroArmendáriz', 'LotteLenya', 'RobertShaw']",['TerenceYoung'],"['Agent', '007', 'is', 'back', 'in', 'the', 'second', 'installment', 'of', 'the', 'James', 'Bond', 'series,', 'this', 'time', 'battling', 'a', 'secret', 'crime', 'organization', 'known', 'as', 'SPECTRE.', 'Russians', 'Rosa', 'Klebb', 'and', 'Kronsteen', 'are', 'out', 'to', 'snatch', 'a', 'decoding', 'device', 'known', 'as', 'the', 'Lektor,', 'using', 'the', 'ravishing', 'Tatiana', 'to', 'lure', 'Bond', 'into', 'helping', 'them.', 'Bond', 'willingly', 'travels', 'to', 'meet', 'Tatiana', 'in', 'Istanbul,', 'where', 'he', 'must', 'rely', 'on', 'his', 'wits', 'to', 'escape', 'with', 'his', 'life', 'in', 'a', 'series', 'of', 'deadly', 'encounters', 'with', 'the', 'enemy']","['venice', 'londonengland', 'terror', 'england', 'assassination', 'spy', 'assassin', 'istanbul', 'russia', 'secretmission', 'secretorganization', 'secretintelligenceservice', 'kgb', 'orientexpress', 'zagreb', 'gondola', 'phantom', 'villain', 'duringcreditsstinger']"
4077,28165,"['Comedy', 'Horror', 'Action']",1.791331,5.3,39,The Toxic Avenger Part II,"['RonFazio', 'JohnAltamura', 'PhoebeLegere', 'RickCollins', 'RikiyaYasuoka']",['LloydKaufman'],"['The', 'Toxic', 'Avenger', 'is', 'lured', 'to', 'Tokyo,', 'Japan', 'by', 'the', 'evil', 'corporation', 'Apocalypse', 'Inc.', 'So', 'while', 'the', 'Toxic', 'Avenger', 'is', 'fighting', 'crime', 'in', 'Tokyo,', 'Apocalypse', 'Inc.', 'spread', 'evil', 'in', 'Tromaville.']","['japan', 'newjersey', 'sequel', 'superhero', 'gore', 'spoof', 'cultfilm']"
4078,11561,"['Comedy', 'Romance', 'ScienceFiction']",10.664202,7.0,200,Sleeper,"['WoodyAllen', 'DianeKeaton', 'JohnBeck', 'MaryGregory', 'BrianAvery']",['WoodyAllen'],"['Miles', 'Monroe,', 'a', 'clarinet-playing', 'health', 'food', 'store', 'proprietor,', 'is', 'revived', 'out', 'of', 'cryostasis', '200', 'years', 'into', 'a', 'future', 'world', 'in', 'order', 'to', 'help', 'rebels', 'fight', 'an', 'oppressive', 'government', 'regime.']","['sex', 'revolution', 'future', 'dystopia', 'government', 'control', 'satire', 'independentfilm', 'robot', 'tyranny', 'cyrogenics', 'anarchiccomedy']"
4079,270303,"['Horror', 'Thriller']",100.876794,6.6,1832,It Follows,"['MaikaMonroe', 'KeirGilchrist', 'DanielZovatto', 'JakeWeary', 'OliviaLuccardi']",['DavidRobertMitchell'],"['For', '19-year-old', 'Jay,', 'fall', 'should', 'be', 'about', 'school,', 'boys', 'and', 'weekends', 'out', 'at', 'the', 'lake.', 'But', 'a', 'seemingly', 'innocent', 'physical', 'encounter', 'turns', 'sour', 'and', 'gives', 'her', 'the', 'inescapable', 'sense', 'that', 'someone,', 'or', 'something,', 'is', 'following', 'her.', 'Faced', 'with', 'this', 'burden,', 'Jay', 'and', 'her', 'teenage', 'friends', 'must', 'find', 'a', 'way', 'to', 'escape', 'the', 'horror', 'that', 'seems', 'to', 'be', 'only', 'a', 'few', 'steps', 'behind.']","['chase', 'supernatural', 'friends', 'vision', 'school', 'youngadult', 'followed']"
4080,11624,['Comedy'],13.223111,6.6,215,Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,"['WoodyAllen', 'JohnCarradine', 'LouJacobi', 'LouiseLasser', 'AnthonyQuayle']",['WoodyAllen'],"['A', 'collection', 'of', 'seven', 'vignettes,', 'which', 'each', 'address', 'a', 'question', 'concerning', 'human', 'sexuality.']","['transsexuality', 'perversity', 'sperm', 'orgasm', 'sodomy', 'sexology', 'homosexuality', 'aphrodisiac', 'anarchiccomedy']"
